Title,Brand,Price,ItemStatus,NbFavourite,UserRating,NbEvalUser,Description,URL,Type,prix_median_groupe,favoris_median_groupe,z_score_prix,bonne_affaire
Bonnet polaire North face rouge Bordeaux,2319,6.0,3.0,10,4.9,26.0,"Bonnet polaire North face rouge Bordeaux 
TU adulte 
En excellent état.
Très peu porté",https://www.vinted.fr/items/5608124484-bonnet-polaire-north-face-rouge-bordeaux,2964,10.0,4.0,-1.1095228041644263,1
Bonnet The North Face vintage,2319,10.0,3.0,0,4.7,117.0,"Bonnet The North Face Vintage (2010) ❄️

État : Porté, en parfait état. Aucun défaut ❄️ 

Matière : 100% Acrylique 

Couleur : noir écriture noir sur fond rouge avec bandes grises 

Taille : taille unique 

Prise de mesures précises impossible pour cause de déménagement. Nous avons besoin que ça parte vite donc : Premier arriver, premier servis ! 😊

Prix négociable dans la mesure du raisonnable, n'hésitez pas à faire des lots 🌸

#thenorthface #thenorthfacevintage  #bonnet #noir #pompom #belgique #mode #homme #men #ski
#hiver",https://www.vinted.fr/items/6039664482-bonnet-the-north-face-vintage,2964,10.0,4.0,0.008040288943255093,0
Bommel Mütze,362,10.0,3.0,0,4.9,54.0,"Schwarze Bommelmütze von Carhartt, kaum getragen",https://www.vinted.fr/items/6025239968-bommel-mutze,287,15.0,5.0,-0.9643645682986828,0
Bonnet the north face,2319,10.0,3.0,10,5.0,5.0,Très bon état - unisexe,https://www.vinted.fr/items/5899520980-bonnet-the-north-face,2964,10.0,4.0,0.008040288943255093,0
Carhartt  Herren Winter Jacke Mantel Ski Jacke Rot L,362,35.0,4.0,10,5.0,616.0,Getragener aber guter Zustand.,https://www.vinted.fr/items/3844750246-carhartt-herren-winter-jacke-mantel-ski-jacke-rot-l,2051,51.0,7.0,-0.7978875258422177,1
Bonnet,2319,15.0,2.0,4,4.9,13.0,Neuf très bon état,https://www.vinted.fr/items/5561184347-bonnet,2964,10.0,4.0,1.4049941553278567,0
Carhartt Regenjacke,362,30.0,3.0,10,5.0,41.0,"Privatverkauf, daher keine Garantie oder Rücknahme 

Bezahlung per Paypal 

Versandkosten nach Absprache",https://www.vinted.fr/items/3766777885-carhartt-regenjacke,2051,51.0,7.0,-0.9339396392593768,1
Mütze Carhartt grau,362,10.0,3.0,8,5.0,206.0,,https://www.vinted.fr/items/5197618085-mutze-carhartt-grau,287,15.0,5.0,-0.9643645682986828,1
"Bonnet, The North face",2319,5.0,3.0,8,4.7,33.0,"Bonnet the North Face , chaud , en parfait état 
Noir⚫️
Authentique ✅",https://www.vinted.fr/items/5877799602-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
Carhartt Cap mit Social Anxiety Patch,362,13.0,4.0,4,5.0,93.0,"Verkaufe diese getragene Carhartt Cap. Habe selbst den bunten „Social Anxiety“ Patch aufgenäht, aber das Ding ist mir leider doch einfach zu eng.
Größe wohl zwischen XS und S",https://www.vinted.fr/items/5999994928-carhartt-cap-mit-social-anxiety-patch,287,15.0,5.0,-0.36026123333036986,0
Sottocasco The North Face,2319,7.0,4.0,1,4.9,168.0,"Sottocasco in pile, taglia M, usato ma ancora efficiente.",https://www.vinted.fr/items/5986900325-sottocasco-the-north-face,2964,10.0,4.0,-0.8301320308875059,0
Bonnet The North face / TU,2319,4.0,4.0,5,5.0,150.0,"Bonjour
Je vends un bonnet de la marque NorthFace couleur vert kaki
Bon état général",https://www.vinted.fr/items/5884618798-bonnet-the-north-face-tu,2964,10.0,4.0,-1.6683043507182669,1
Bonnet The North Face,2319,5.0,3.0,5,5.0,120.0,"Bonnet The North Face 
Bon état",https://www.vinted.fr/items/5900168708-bonnet-the-north-face,2964,10.0,4.0,-1.3889135774413466,1
Sweat à enfiler The North Face Gris Flocage Bleu Taille M homme,2319,20.0,3.0,0,5.0,97.0,"🧥 Marque : The North Face

📝 Modèle : Sweat à enfiler

🎨 Couleur : Gris avec flocage bleu

📏 Taille : M (Homme)

✨ État : Très bon état

📦 Description : Sweat à enfiler The North Face gris avec un flocage bleu sur le torse. Style classique et intemporel, idéal pour un look décontracté ou sportif.

#TheNorthFace #SweatTheNorthFace #ModeHomme #SweatGris #FlocageBleu #StyleDécontracté #ModeOutdoor #CasualLook #TheNorthFaceOriginal #VêtementHommeTendance",https://www.vinted.fr/items/6017333808-sweat-a-enfiler-the-north-face-gris-flocage-bleu-taille-m-homme,1811,17.0,4.0,0.3117427158612516,0
Pantalón the north face,2319,25.0,1.0,2,4.0,3.0,"Está nuevo de talla L sin estrenar 
Precio negociable",https://www.vinted.fr/items/5203646331-pantalon-the-north-face,586,20.0,4.0,0.8080421669877976,0
Bonnet The North Face Noir,2319,12.0,1.0,11,4.3,3.0,"- Encore Neuf !
- Envoi sous 24h !",https://www.vinted.fr/items/5957484446-bonnet-the-north-face-noir,2964,10.0,4.0,0.5668218354970957,0
Northface sports shorts,2319,10.0,4.0,16,5.0,61.0,Northface sports shorts with zipper pockets,https://www.vinted.fr/items/5864564117-northface-sports-shorts,586,20.0,4.0,-1.1530121014289971,1
Casquette Carhartt velours côtelé,362,24.0,3.0,6,,,,https://www.vinted.fr/items/6000404826-casquette-carhartt-velours-cotele,287,15.0,5.0,1.854784328220111,0
Gorro the norte face,2319,10.0,3.0,13,1.5,8.0,Muito confortável,https://www.vinted.fr/items/5664441942-gorro-the-norte-face,2964,10.0,4.0,0.008040288943255093,0
Sudadera The North Face,2319,29.0,2.0,15,5.0,6.0,"Talla M
Color crema/gris claro 

Usada una vez solamente 

Todas las prendas de mi armario están en perfectas condiciones 👌🏼, tal como marcan las descripciones y se envían lavadas 🧼 y planchadas.

#thenorthface #thenorthfacevintage #sudadera",https://www.vinted.fr/items/5995001711-sudadera-the-north-face,1811,17.0,4.0,1.5369169213003153,0
The north face,2319,15.0,3.0,2,4.9,317.0,Taille 40,https://www.vinted.fr/items/5939799816-the-north-face,586,20.0,4.0,-0.4993273452900655,0
Pantalon corto The North Face,2319,12.0,2.0,7,4.7,31.0,"Como nuevo 
Valor en tienda 60€",https://www.vinted.fr/items/6041178595-pantalon-corto-the-north-face,586,20.0,4.0,-0.8915381989734245,1
carhartt Schirmmütze kariert 52 cm Umfang grau/grün/schwarz,362,14.0,3.0,1,,,,https://www.vinted.fr/items/5236777616-carhartt-schirmmutze-kariert-52-cm-umfang-graugrunschwarz,287,15.0,5.0,-0.15889345500759885,0
Bonnet The north face gris,2319,9.0,3.0,8,4.7,54.0,"Bonnet TNF gris 

ENVOI RAPIDE",https://www.vinted.fr/items/5806872329-bonnet-the-north-face-gris,2964,10.0,4.0,-0.2713504843336652,0
The North Face Sweater,2319,10.0,4.0,5,5.0,88.0,- Mängel aus den Bildern zu entnehmen,https://www.vinted.fr/items/5153102772-the-north-face-sweater,1811,17.0,4.0,-1.0495619568488193,1
The North Face Vintage Fleece Pullover Herren L Schwarz Half Zip,2319,25.0,3.0,2,5.0,396.0,"Schulter zu Schulter: (Breite): 48cm
Achsel zu Achsel: (Breite): 54cm
Nacken bis Bund: (Länge): 71cm 
(Die Angaben können um 3 cm variieren)
Überprüfe die Maße an eigener Vergleichskleidung, um einen Fehlkauf zu vermeiden. Sonst frag uns gerne.
Zustandsranking: 10/10

Ich gebe gerne bis zu 50% Mengenrabatt bei kauf von mehreren Artikeln.

Nice zu rocken.
Wenn du nett fragst, können wir gerne Verhandeln. 🥳
Ich brauche Platz, daher werden wir uns auf eine guten Preis einigen können. 
Bevorzugter Versand über DHL, Hermes oder UPS.

Folge gerne für mehr nice Pieces. Ich lade hier regelmäßig neuen Stuff hoch. 🥰

Ich reserviere maximal 24 Stunden. Wenn die Zahlung nach Ablauf nicht eingegangen ist, geht der Artikel wieder online. 

Wenn du den Rückversand übernimmst, gebe ich dir gerne Geld zurück Garantie. 
 
Bezahlung über Vinted, PayPal oder Banküberweisung möglich. 

Keine Fitpics.

#VintagePullover #Strickpullover #VintageStyle #RetroFashion #SecondHandMode #NachhaltigeMode #VintageLover #PulloverWetter #KuscheligWarm #ModeMitGeschichte #Uniqefinds #90sFashion #80sStyle #CozyVintage #WinterOutfit",https://www.vinted.fr/items/6027657188-the-north-face-vintage-fleece-pullover-herren-l-schwarz-half-zip,1811,17.0,4.0,0.992395052216287,0
The North Face Beanie Schwarz,2319,4.0,3.0,3,5.0,13.0,"Selten getragen 
Einwandfreie Qualität und Zustand
Perfekt für Kälte
Bei Fragen und Interesse gerne melden",https://www.vinted.fr/items/5991525609-the-north-face-beanie-schwarz,2964,10.0,4.0,-1.6683043507182669,0
Bonnet The north face noir,2319,9.0,3.0,9,4.7,54.0,"Bonnet TNF NOIRE

ENVOI RAPIDE",https://www.vinted.fr/items/5874820474-bonnet-the-north-face-noir,2964,10.0,4.0,-0.2713504843336652,0
the north face beanie red vintage,2319,6.0,3.0,8,4.2,50.0,"red the north face beanie
barely worn 
the price is negotiable 

vintage y2k archive",https://www.vinted.fr/items/4230188713-the-north-face-beanie-red-vintage,2964,10.0,4.0,-1.1095228041644263,1
Schwarze Carhartt Winterjacke ,362,50.0,3.0,17,5.0,12.0,"Diese Winterjacke ist in einem sehr gutem Zustand und wurde nur wenig getragen. 
Sie hält sehr warm und an der Kapuze kann man das Fellimitat nach Lust und Laune ab oder dran machen :).",https://www.vinted.fr/items/967954767-schwarze-carhartt-winterjacke,2051,51.0,7.0,-0.38973118559074016,0
Bonnet the north face,2319,7.99,3.0,6,4.0,16.0,Bonnet porte quelques fois mais reste en très bon état,https://www.vinted.fr/items/5493058314-bonnet-the-north-face,2964,10.0,4.0,-0.5535351653433547,0
bonnet,2319,7.0,2.0,8,4.3,12.0,the north face,https://www.vinted.fr/items/5677480183-bonnet,2964,10.0,4.0,-0.8301320308875059,0
Gorro the north face,2319,8.0,4.0,8,4.3,41.0,Gorro the north face doble diseño.,https://www.vinted.fr/items/5994056333-gorro-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Bonnet the North face,2319,8.0,3.0,1,4.9,34.0,"En excellent état, propre lavé. 
Il fait environ 60 cm de circonférence.
De couleur foncé voir gris foncé.",https://www.vinted.fr/items/6032985315-bonnet-the-north-face,2964,10.0,4.0,-0.5507412576105856,0
The North Face Beanie - Double Face,2319,2.99,4.0,1,5.0,4.0,"Double Face The North Face Beanie.
Good Condition",https://www.vinted.fr/items/5978426347-the-north-face-beanie-double-face,2964,10.0,4.0,-1.9504890317279564,0
The North Face Beanie,2319,13.0,3.0,2,5.0,71.0,"Bei Fragen einfach melden 🌻

Tierischer Nichtraucher Haushalt",https://www.vinted.fr/items/5838170531-the-north-face-beanie,2964,10.0,4.0,0.846212608774016,0
Carhartt Mentor Jacket,362,30.0,3.0,11,5.0,54.0,"Top Zustand. Teddyfell Futter/ sherpa lined. Also schön warm.
Mit Kapuze",https://www.vinted.fr/items/5725392613-carhartt-mentor-jacket,2051,51.0,7.0,-0.9339396392593768,1
Bonnet north face,2319,6.0,4.0,6,4.3,88.0,Article porté quelques fois en très état,https://www.vinted.fr/items/5187327719-bonnet-north-face,2964,10.0,4.0,-1.1095228041644263,1
Carhartt Jacke,362,20.0,3.0,19,4.6,73.0,- guter zustand,https://www.vinted.fr/items/698904903-carhartt-jacke,2051,51.0,7.0,-1.2060438660936952,1
Bonnet The North Face,2319,9.0,3.0,5,4.1,29.0,"Bonne the north face 
Très peu porté
Parfait pour l'hiver 

Taille : universel 
Cond : 9/10",https://www.vinted.fr/items/4867996864-bonnet-the-north-face,2964,10.0,4.0,-0.2713504843336652,0
Bonnet The North Face,2319,8.0,3.0,7,5.0,23.0,Bonnet ayant été porté mais en très bon état général.,https://www.vinted.fr/items/5411497406-bonnet-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Bonnet the North Face,2319,15.0,3.0,1,4.9,108.0,Bonnet neuf avec étiquette 🏷️,https://www.vinted.fr/items/5984243158-bonnet-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Oversized Carhartt sweater,362,25.0,3.0,5,4.6,31.0,"Carhartt sweater 
Sehr guter Zustand",https://www.vinted.fr/items/6000583008-oversized-carhartt-sweater,1811,25.0,6.0,0.07411778137298439,0
Weiße North Face Shorts,2319,5.0,4.0,6,5.0,57.0,,https://www.vinted.fr/items/5671351213-weisse-north-face-shorts,586,20.0,4.0,-1.8066968575679287,1
Cappello di lana The North Face,2319,8.0,3.0,11,4.8,157.0,Cappello di lana bianco the north face #hat #wool #winter #slaviccore #slavicstyle #sanktmoritz,https://www.vinted.fr/items/5731290545-cappello-di-lana-the-north-face,2964,10.0,4.0,-0.5507412576105856,1
Carhartt Sedona Sweater in M,362,30.0,3.0,6,5.0,245.0,"Getragen aber in gutem Zustand 
Größe wie angegeben",https://www.vinted.fr/items/5936158859-carhartt-sedona-sweater-in-m,1811,25.0,6.0,0.6164884308538988,0
Sweat the North Face Jaune,2319,7.0,4.0,0,4.5,8.0,Produits portés plusieurs fois mais en bon état encore,https://www.vinted.fr/items/6024342905-sweat-the-north-face-jaune,1811,17.0,4.0,-1.4579533586618405,0
maglione the north face,2319,15.0,3.0,1,4.5,4.0,indossato poche volte,https://www.vinted.fr/items/6013715923-maglione-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Carhartt WIP 1/4 Zip Sweatshirt,362,40.0,3.0,25,,,Mit eingestickten Carhartt Logo,https://www.vinted.fr/items/2306869469-carhartt-wip-14-zip-sweatshirt,1811,25.0,6.0,1.7012297298157275,0
cuffia Carhartt,362,8.0,3.0,7,5.0,2.0,,https://www.vinted.fr/items/6008360789-cuffia-carhartt,287,15.0,5.0,-1.3671001249442247,0
W‘Kipnuk Jacket,362,14.0,4.0,8,4.9,35.0,"schwarze Übergangsjacke gefüttert, mit Reisverschluss und zusätzlichen Druckknöpfen, mit einem kleinen Riss am rechten Ärmel",https://www.vinted.fr/items/5788017455-wkipnuk-jacket,2051,51.0,7.0,-1.3693064021942862,1
Pull The North Face,2319,10.0,4.0,11,4.4,92.0,"Pull The North Face Beige
Taille M
Avec des toutes petites taches à l’arrière et une sur la manche. Il est sûrement possible de les faire partir.",https://www.vinted.fr/items/5669527742-pull-the-north-face,1811,17.0,4.0,-1.0495619568488193,1
Cappello invernale notte face,2319,14.0,3.0,9,4.5,204.0,Unisex cappello north face caldo,https://www.vinted.fr/items/5676035177-cappello-invernale-notte-face,2964,10.0,4.0,1.1256033820509364,0
Parker von carhartt in dunkelblau in L,362,80.0,3.0,7,,,,https://www.vinted.fr/items/744768069-parker-von-carhartt-in-dunkelblau-in-l,2051,51.0,7.0,0.42658149491221486,0
The North Face Beanie,2319,7.0,3.0,4,4.9,64.0,"One Size
Gemütlich",https://www.vinted.fr/items/5852705494-the-north-face-beanie,2964,10.0,4.0,-0.8301320308875059,0
Bonnet The North Face,2319,6.0,3.0,3,4.9,122.0,Très peu porté. Taille unique homme/ femme.,https://www.vinted.fr/items/5694825384-bonnet-the-north-face,2964,10.0,4.0,-1.1095228041644263,0
Carhartt Cap Babyblau,362,12.0,3.0,6,5.0,135.0,"Fleck vorne auf dem Schirm, wobei ich die Cap nie getragen habe.",https://www.vinted.fr/items/5990738597-carhartt-cap-babyblau,287,15.0,5.0,-0.5616290116531408,1
Bonnet the north face gris,2319,15.0,3.0,6,,,Neuf #thenorthface,https://www.vinted.fr/items/5835316927-bonnet-the-north-face-gris,2964,10.0,4.0,1.4049941553278567,0
casquette carhartt,362,19.9,2.0,5,,,,https://www.vinted.fr/items/6031216557-casquette-carhartt,287,15.0,5.0,1.0291764370967498,0
Sweat-shirt The North Face,2319,15.0,3.0,13,4.8,71.0,Sweat-shirt vert foncé et noir de The North Face. Très bon état.,https://www.vinted.fr/items/5958484189-sweat-shirt-the-north-face,1811,17.0,4.0,-0.36890962049378384,0
Sport short van the north face,2319,5.0,3.0,7,4.9,73.0,"Grijs sport short. Zeer netjes, weinig gedragen",https://www.vinted.fr/items/5126724513-sport-short-van-the-north-face,586,20.0,4.0,-1.8066968575679287,1
Short the north face,2319,30.0,3.0,0,4.8,97.0,Short très bon état,https://www.vinted.fr/items/5920199981-short-the-north-face,586,20.0,4.0,1.4617269231267294,0
Bonnet The North Face bleu,2319,7.0,2.0,4,4.8,26.0,"Bonnet The North Face bon état
Porté quelques fois
Couleur bleu foncé",https://www.vinted.fr/items/6021474000-bonnet-the-north-face-bleu,2964,10.0,4.0,-0.8301320308875059,0
Bonnet ,2319,8.0,4.0,11,5.0,225.0,Bonnet unis,https://www.vinted.fr/items/4076156564-bonnet,2964,10.0,4.0,-0.5507412576105856,1
vendo gorro “the north face”,2319,6.0,3.0,5,4.9,47.0,vendo gorro da “the north face”,https://www.vinted.fr/items/5234408821-vendo-gorro-the-north-face,2964,10.0,4.0,-1.1095228041644263,1
The north face beanie,2319,8.0,4.0,5,5.0,31.0,Goede staat. Kleur is beetje donker blauw/paars,https://www.vinted.fr/items/5811688275-the-north-face-beanie,2964,10.0,4.0,-0.5507412576105856,1
North Face Black Shorts,2319,10.0,3.0,13,4.3,29.0,Good condition,https://www.vinted.fr/items/5631612168-north-face-black-shorts,586,20.0,4.0,-1.1530121014289971,1
Pantalon corto The north face,2319,15.0,3.0,10,4.6,10.0,,https://www.vinted.fr/items/6032325044-pantalon-corto-the-north-face,586,20.0,4.0,-0.4993273452900655,0
Felpa the north face,2319,20.0,3.0,8,4.8,25.0,"Felpa usata ma in ottime condizioni, presenta delle piccole macchie quasi impercettibili sul logo come da foto",https://www.vinted.fr/items/5985618709-felpa-the-north-face,1811,17.0,4.0,0.3117427158612516,0
Carhartt burgundy parka,362,17.0,3.0,8,4.8,46.0,Sold as in the pictures.,https://www.vinted.fr/items/5905651005-carhartt-burgundy-parka,2051,51.0,7.0,-1.2876751341439907,1
Bonnet TNF,2319,15.0,4.0,0,4.9,105.0,"Bonnet The North Face 
Taille unique",https://www.vinted.fr/items/5985673739-bonnet-tnf,2964,10.0,4.0,1.4049941553278567,0
bonnet north face,2319,5.0,1.0,1,,,bonnet neuf porter 1 seule fois,https://www.vinted.fr/items/5971983363-bonnet-north-face,2964,10.0,4.0,-1.3889135774413466,0
The North Face - kids beanie,2319,5.5,3.0,13,4.9,77.0,"Bought it on here but doesn't fit sadly ;(

Care label is removed but the last seller said it contains wool.",https://www.vinted.fr/items/5725162005-the-north-face-kids-beanie,2964,10.0,4.0,-1.2492181908028863,1
The North Face Sweater - Größe M - Marinenblau,2319,25.0,4.0,7,,,Der Artikel wurde einige Male getragen befindet sich dennoch in einem guten Zustand.,https://www.vinted.fr/items/2238913498-the-north-face-sweater-grosse-m-marinenblau,1811,17.0,4.0,0.992395052216287,0
Carhartt Sweater S,362,40.0,3.0,14,5.0,12.0,,https://www.vinted.fr/items/5381947502-carhartt-sweater-s,1811,25.0,6.0,1.7012297298157275,0
Carhartt Sweater ,362,40.0,2.0,24,4.2,5.0,"verkaufe ein seltenen getragenen Carhartt Sweater. 

Bei fragen gerne fragen 👍 

bitte mich vor kauf anschreiben und nicht auf direkt kauf, danke für ihr Verständnis.",https://www.vinted.fr/items/1391980216-carhartt-sweater,1811,25.0,6.0,1.7012297298157275,0
Bonnet noir The North Face,2319,7.0,4.0,5,5.0,25.0,"Bonnet noir The North Face, taille unique, bon état.",https://www.vinted.fr/items/5797397132-bonnet-noir-the-north-face,2964,10.0,4.0,-0.8301320308875059,1
Bonnet hiver The North Face,2319,15.0,2.0,3,4.6,134.0,"Bonnet chaud The North Face 
Porté quelques fois mais comme neuf",https://www.vinted.fr/items/5971170292-bonnet-hiver-the-north-face,2964,10.0,4.0,1.4049941553278567,0
Gorro North Face,2319,15.0,1.0,0,3.4,5.0,Nuevo con etiqueta,https://www.vinted.fr/items/6002434147-gorro-north-face,2964,10.0,4.0,1.4049941553278567,0
Shorts the north face,2319,28.0,1.0,11,4.9,476.0,The north face Nuevo original shorts,https://www.vinted.fr/items/6028894622-shorts-the-north-face,586,20.0,4.0,1.2002530206711566,0
Northface Pullover,2319,29.0,2.0,15,4.9,82.0,"Einmal getragen, hab ihn leider in der falschen Größe bestellt :( 
Bei Fragen gerne melden🤗

#tnf #thenorthface #sweater #türkis #vintage #vinted #streetwearstyle",https://www.vinted.fr/items/5087090422-northface-pullover,1811,17.0,4.0,1.5369169213003153,0
Short The North Face,2319,34.9,2.0,4,4.9,397.0,"Original 
Con etiquetas 
Medidas fotos
Amarillo
Cintura elastica
Talla 34 equivale a L",https://www.vinted.fr/items/5557674504-short-the-north-face,586,20.0,4.0,2.102337984142882,0
Carhartt Battle Parka,362,20.0,4.0,5,5.0,7.0,Verkaufe schwarzen Carhartt Battle Parker Größe S in gutem Zustand. Bei Fragen gerne melden :),https://www.vinted.fr/items/5565403520-carhartt-battle-parka,2051,51.0,7.0,-1.2060438660936952,0
Carhartt Zipper Grau/Blau Größe XS,362,27.0,3.0,6,5.0,23.0,"Sehr guter Zustand, Größe wie angegeben

Bei Fragen gerne melden:)






#y2k #y2kstyle #y2kaesthetic #y2kfashion #vintage #vintagestyle #vintagelook #carhartt #sweater #skaterstyle #skateboard #dickies #carharttvintage #carharttworkwear",https://www.vinted.fr/items/5439848066-carhartt-zipper-graublau-grosse-xs,1811,25.0,6.0,0.2910660411653502,0
